id;scene;friendly_name;location;type;x;y;z;renderscene;rendertype;icontype;context;room;game_layout;loc_type;requierements;tooltip
0x23406;OOT_GROTTOS;Butterfly 3;OOT Lost Woods Grotto Generic Butterfly 3;butterfly;637;631;0;OOT_GROTTO_LOST_WOODS_GENERIC;butterfly;render_type;All;0;oot;overworld;;
THEATER_STICKS;OOT_GROTTOS;Deku Sticks Upgrade;OOT Deku Theater Sticks Upgrade;npc;727;561;0;OOT_GROTTO_LOST_WOODS_THEATER;mask;skull;All;0;oot;overworld;Skull Mask;Speak to the dekus while wearing the <b>Skull Mask</b>.
THEATER_NUTS;OOT_GROTTOS;Deku Nuts Upgrade;OOT Deku Theater Nuts Upgrade;npc;691;561;0;OOT_GROTTO_LOST_WOODS_THEATER;mask;truth;All;0;oot;overworld;Mask of Truth (OoT);Speak to the dekus while wearing the <b>Mask of Truth</b>.
0x11;OOT_GROTTOS;Chest;OOT Sacred Meadow Grotto;chest;670;308;0;OOT_GROTTO_SACRED_MEADOW_WOLFOS;chest;render_type;All;0;oot;overworld;;
0x05;OOT_GROTTOS;Front;OOT Sacred Meadow Storms Grotto Front Scrub;scrub;714;302;0;OOT_GROTTO_SACRED_MEADOW_STORMS;scrub;render_type;All;0;oot;overworld;;
0x06;OOT_GROTTOS;Back;OOT Sacred Meadow Storms Grotto Back Scrub;scrub;649;207;0;OOT_GROTTO_SACRED_MEADOW_STORMS;scrub;render_type;All;0;oot;overworld;;
0x02102;OOT_GROTTOS;Hive;OOT Sacred Meadow Storms Grotto Hive;hive;551;157;0;OOT_GROTTO_SACRED_MEADOW_STORMS;hive;render_type;All;0;oot;overworld;;
0x0a;OOT_GROTTOS;Redead;OOT Kakariko Grotto Front;chest;691;284;0;OOT_GROTTO_KAKARIKO_REDEAD;chest;render_type;All;0;oot;overworld;;
0x08;OOT_GROTTOS;Chest;OOT Kakariko Grotto Back;chest;684;177;0;OOT_GROTTO_KAKARIKO_OPEN;chest;render_type;All;0;oot;overworld;;
0x02802;OOT_GROTTOS;Grass 1;OOT Kakariko Grotto Back Grass 1;grass;669;158;0;OOT_GROTTO_KAKARIKO_OPEN;grass;render_type;All;0;oot;overworld;;
0x02803;OOT_GROTTOS;Grass 2;OOT Kakariko Grotto Back Grass 2;grass;658;192;0;OOT_GROTTO_KAKARIKO_OPEN;grass;render_type;All;0;oot;overworld;;
0x02804;OOT_GROTTOS;Grass 3;OOT Kakariko Grotto Back Grass 3;grass;717;195;0;OOT_GROTTO_KAKARIKO_OPEN;grass;render_type;All;0;oot;overworld;;
0x02805;OOT_GROTTOS;Grass 4;OOT Kakariko Grotto Back Grass 4;grass;660;320;0;OOT_GROTTO_KAKARIKO_OPEN;grass;render_type;All;0;oot;overworld;;
0x02807;OOT_GROTTOS;Hive 1;OOT Kakariko Grotto Back Hive 1;hive;551;157;0;OOT_GROTTO_KAKARIKO_OPEN;hive;render_type;All;0;oot;overworld;;
0x02808;OOT_GROTTOS;Hive 2;OOT Kakariko Grotto Back Hive 2;hive;741;104;0;OOT_GROTTO_KAKARIKO_OPEN;hive;render_type;All;0;oot;overworld;;
0x02806;OOT_GROTTOS;Butterfly 1;OOT Kakariko Grotto Butterfly 1;butterfly;651;645;0;OOT_GROTTO_KAKARIKO_OPEN;butterfly;render_type;All;0;oot;overworld;;
0x12806;OOT_GROTTOS;Butterfly 2;OOT Kakariko Grotto Butterfly 2;butterfly;617;632;0;OOT_GROTTO_KAKARIKO_OPEN;butterfly;render_type;All;0;oot;overworld;;
0x22806;OOT_GROTTOS;Butterfly 3;OOT Kakariko Grotto Butterfly 3;butterfly;637;631;0;OOT_GROTTO_KAKARIKO_OPEN;butterfly;render_type;All;0;oot;overworld;;
0x17;OOT_GROTTOS;Chest;OOT Death Mountain Trail Grotto;chest;684;177;0;OOT_GROTTO_DEATH_TRIAL_STORMS;chest;render_type;All;0;oot;overworld;;
0x03702;OOT_GROTTOS;Grass 1;OOT Death Mountain Trail Grotto Grass 1;grass;669;158;0;OOT_GROTTO_DEATH_TRIAL_STORMS;grass;render_type;All;0;oot;overworld;;
0x03703;OOT_GROTTOS;Grass 2;OOT Death Mountain Trail Grotto Grass 2;grass;658;192;0;OOT_GROTTO_DEATH_TRIAL_STORMS;grass;render_type;All;0;oot;overworld;;
0x03704;OOT_GROTTOS;Grass 3;OOT Death Mountain Trail Grotto Grass 3;grass;717;195;0;OOT_GROTTO_DEATH_TRIAL_STORMS;grass;render_type;All;0;oot;overworld;;
0x03705;OOT_GROTTOS;Grass 4;OOT Death Mountain Trail Grotto Grass 4;grass;660;320;0;OOT_GROTTO_DEATH_TRIAL_STORMS;grass;render_type;All;0;oot;overworld;;
0x03707;OOT_GROTTOS;Hive 1;OOT Death Mountain Trail Grotto Hive 1;hive;551;157;0;OOT_GROTTO_DEATH_TRIAL_STORMS;hive;render_type;All;0;oot;overworld;;
0x03708;OOT_GROTTOS;Hive 2;OOT Death Mountain Trail Grotto Hive 2;hive;741;104;0;OOT_GROTTO_DEATH_TRIAL_STORMS;hive;render_type;All;0;oot;overworld;;
0x03706;OOT_GROTTOS;Butterfly 1;OOT Death Mountain Trail Grotto Butterfly 1;butterfly;651;645;0;OOT_GROTTO_DEATH_TRIAL_STORMS;butterfly;render_type;All;0;oot;overworld;;
0x13706;OOT_GROTTOS;Butterfly 2;OOT Death Mountain Trail Grotto Butterfly 2;butterfly;617;632;0;OOT_GROTTO_DEATH_TRIAL_STORMS;butterfly;render_type;All;0;oot;overworld;;
0x23706;OOT_GROTTOS;Butterfly 3;OOT Death Mountain Trail Grotto Butterfly 3;butterfly;637;631;0;OOT_GROTTO_DEATH_TRIAL_STORMS;butterfly;render_type;All;0;oot;overworld;;
0x00301;OOT_GROTTOS;Grass 1;OOT Death Mountain Trail Cow Grotto Grass 1;grass;717;250;0;OOT_GROTTO_DEATH_TRIAL_COW;grass;render_type;All;0;oot;overworld;;
0x00302;OOT_GROTTOS;Grass 2;OOT Death Mountain Trail Cow Grotto Grass 2;grass;752;220;0;OOT_GROTTO_DEATH_TRIAL_COW;grass;render_type;All;0;oot;overworld;;
0x00305;OOT_GROTTOS;Rupee 1;OOT Death Mountain Trail Cow Grotto Rupee 1;rupee;697;466;0;OOT_GROTTO_DEATH_TRIAL_COW;rupee;render_type;All;0;oot;overworld;;
0x10305;OOT_GROTTOS;Rupee 2;OOT Death Mountain Trail Cow Grotto Rupee 2;rupee;721;452;0;OOT_GROTTO_DEATH_TRIAL_COW;rupee;render_type;All;0;oot;overworld;;
0x20305;OOT_GROTTOS;Rupee 3;OOT Death Mountain Trail Cow Grotto Rupee 3;rupee;721;424;0;OOT_GROTTO_DEATH_TRIAL_COW;rupee;render_type;All;0;oot;overworld;;
0x30305;OOT_GROTTOS;Rupee 4;OOT Death Mountain Trail Cow Grotto Rupee 4;rupee;697;410;0;OOT_GROTTO_DEATH_TRIAL_COW;rupee;render_type;All;0;oot;overworld;;
0x40305;OOT_GROTTOS;Rupee 5;OOT Death Mountain Trail Cow Grotto Rupee 5;rupee;671;424;0;OOT_GROTTO_DEATH_TRIAL_COW;rupee;render_type;All;0;oot;overworld;;
0x50305;OOT_GROTTOS;Rupee 6;OOT Death Mountain Trail Cow Grotto Rupee 6;rupee;671;452;0;OOT_GROTTO_DEATH_TRIAL_COW;rupee;render_type;All;0;oot;overworld;;
0x60305;OOT_GROTTOS;Rupee 7;OOT Death Mountain Trail Cow Grotto Rupee 7;rupee;697;438;0;OOT_GROTTO_DEATH_TRIAL_COW;rupee;render_type;All;0;oot;overworld;;
0x00306;OOT_GROTTOS;Heart 1;OOT Death Mountain Trail Cow Grotto Heart 1;heart;613;238;0;OOT_GROTTO_DEATH_TRIAL_COW;heart;render_type;All;0;oot;overworld;;
0x00307;OOT_GROTTOS;Heart 2;OOT Death Mountain Trail Cow Grotto Heart 2;heart;671;160;0;OOT_GROTTO_DEATH_TRIAL_COW;heart;render_type;All;0;oot;overworld;;
0x00308;OOT_GROTTOS;Heart 3;OOT Death Mountain Trail Cow Grotto Heart 3;heart;723;161;0;OOT_GROTTO_DEATH_TRIAL_COW;heart;render_type;All;0;oot;overworld;;
0x00309;OOT_GROTTOS;Heart 4;OOT Death Mountain Trail Cow Grotto Heart 4;heart;802;228;0;OOT_GROTTO_DEATH_TRIAL_COW;heart;render_type;All;0;oot;overworld;;
0x00304;OOT_GROTTOS;Big Fairy;OOT Death Mountain Trail Cow Grotto Big Fairy;fairy_spot;753;308;0;OOT_GROTTO_DEATH_TRIAL_COW;fairy_spot;render_type;All;0;oot;overworld;;
0x00303;OOT_GROTTOS;Hive;OOT Death Mountain Trail Cow Grotto Hive;hive;829;166;0;OOT_GROTTO_DEATH_TRIAL_COW;hive;render_type;All;0;oot;overworld;;
0x0b;OOT_GROTTOS;Left;OOT Goron City Grotto Left Scrub;scrub;457;344;0;OOT_GROTTO_GORON_CITY_SCRUBS;scrub;render_type;All;0;oot;overworld;;
0x0c;OOT_GROTTOS;Center;OOT Goron City Grotto Center Scrub;scrub;691;124;0;OOT_GROTTO_GORON_CITY_SCRUBS;scrub;render_type;All;0;oot;overworld;;
0x0d;OOT_GROTTOS;Right;OOT Goron City Grotto Right Scrub;scrub;933;344;0;OOT_GROTTO_GORON_CITY_SCRUBS;scrub;render_type;All;0;oot;overworld;;
0x02a03;OOT_GROTTOS;Hive;OOT Goron City Grotto Hive;hive;982;210;0;OOT_GROTTO_GORON_CITY_SCRUBS;hive;render_type;All;0;oot;overworld;;
0x1a;OOT_GROTTOS;Chest;OOT Death Mountain Crater Grotto;chest;684;177;0;OOT_GROTTO_DEATH_CRATER_GENERIC;chest;render_type;All;0;oot;overworld;;
0x03a02;OOT_GROTTOS;Grass 1;OOT Death Mountain Crater Grotto Grass 1;grass;669;158;0;OOT_GROTTO_DEATH_CRATER_GENERIC;grass;render_type;All;0;oot;overworld;;
0x03a03;OOT_GROTTOS;Grass 2;OOT Death Mountain Crater Grotto Grass 2;grass;658;192;0;OOT_GROTTO_DEATH_CRATER_GENERIC;grass;render_type;All;0;oot;overworld;;
0x03a04;OOT_GROTTOS;Grass 3;OOT Death Mountain Crater Grotto Grass 3;grass;717;195;0;OOT_GROTTO_DEATH_CRATER_GENERIC;grass;render_type;All;0;oot;overworld;;
0x03a05;OOT_GROTTOS;Grass 4;OOT Death Mountain Crater Grotto Grass 4;grass;660;320;0;OOT_GROTTO_DEATH_CRATER_GENERIC;grass;render_type;All;0;oot;overworld;;
0x03a07;OOT_GROTTOS;Hive 1;OOT Death Mountain Crater Grotto Hive 1;hive;551;157;0;OOT_GROTTO_DEATH_CRATER_GENERIC;hive;render_type;All;0;oot;overworld;;
0x03a08;OOT_GROTTOS;Hive 2;OOT Death Mountain Crater Grotto Hive 2;hive;741;104;0;OOT_GROTTO_DEATH_CRATER_GENERIC;hive;render_type;All;0;oot;overworld;;
0x03a06;OOT_GROTTOS;Butterfly 1;OOT Death Mountain Crater Grotto Butterfly 1;butterfly;651;645;0;OOT_GROTTO_DEATH_CRATER_GENERIC;butterfly;render_type;All;0;oot;overworld;;
0x13a06;OOT_GROTTOS;Butterfly 2;OOT Death Mountain Crater Grotto Butterfly 2;butterfly;617;632;0;OOT_GROTTO_DEATH_CRATER_GENERIC;butterfly;render_type;All;0;oot;overworld;;
0x23a06;OOT_GROTTOS;Butterfly 3;OOT Death Mountain Crater Grotto Butterfly 3;butterfly;637;631;0;OOT_GROTTO_DEATH_CRATER_GENERIC;butterfly;render_type;All;0;oot;overworld;;
0x0f;OOT_GROTTOS;Left;OOT Death Mountain Crater Grotto Left Scrub;scrub;457;344;0;OOT_GROTTO_DEATH_CRATER_SCRUBS;scrub;render_type;All;0;oot;overworld;;
0x10;OOT_GROTTOS;Center;OOT Death Mountain Crater Grotto Center Scrub;scrub;691;124;0;OOT_GROTTO_DEATH_CRATER_SCRUBS;scrub;render_type;All;0;oot;overworld;;
0x11;OOT_GROTTOS;Right;OOT Death Mountain Crater Grotto Right Scrub;scrub;933;344;0;OOT_GROTTO_DEATH_CRATER_SCRUBS;scrub;render_type;All;0;oot;overworld;;
0x02b03;OOT_GROTTOS;Hive;OOT Death Mountain Crater Scrub Grotto Hive;hive;982;210;0;OOT_GROTTO_DEATH_CRATER_SCRUBS;hive;render_type;All;0;oot;overworld;;
0x09;OOT_GROTTOS;Chest;OOT Zora River Grotto;chest;684;177;0;OOT_GROTTO_ZORA_RIVER_GENERIC;chest;render_type;All;0;oot;overworld;;
0x02902;OOT_GROTTOS;Grass 1;OOT Zora River Grotto Grass 1;grass;669;158;0;OOT_GROTTO_ZORA_RIVER_GENERIC;grass;render_type;All;0;oot;overworld;;
0x02903;OOT_GROTTOS;Grass 2;OOT Zora River Grotto Grass 2;grass;658;192;0;OOT_GROTTO_ZORA_RIVER_GENERIC;grass;render_type;All;0;oot;overworld;;
0x02904;OOT_GROTTOS;Grass 3;OOT Zora River Grotto Grass 3;grass;717;195;0;OOT_GROTTO_ZORA_RIVER_GENERIC;grass;render_type;All;0;oot;overworld;;
0x02905;OOT_GROTTOS;Grass 4;OOT Zora River Grotto Grass 4;grass;660;320;0;OOT_GROTTO_ZORA_RIVER_GENERIC;grass;render_type;All;0;oot;overworld;;
0x02907;OOT_GROTTOS;Hive 1;OOT Zora River Grotto Hive 1;hive;551;157;0;OOT_GROTTO_ZORA_RIVER_GENERIC;hive;render_type;All;0;oot;overworld;;
0x02908;OOT_GROTTOS;Hive 2;OOT Zora River Grotto Hive 2;hive;741;104;0;OOT_GROTTO_ZORA_RIVER_GENERIC;hive;render_type;All;0;oot;overworld;;
0x02906;OOT_GROTTOS;Butterfly 1;OOT Zora River Grotto Butterfly 1;butterfly;651;645;0;OOT_GROTTO_ZORA_RIVER_GENERIC;butterfly;render_type;All;0;oot;overworld;;
0x12906;OOT_GROTTOS;Butterfly 2;OOT Zora River Grotto Butterfly 2;butterfly;617;632;0;OOT_GROTTO_ZORA_RIVER_GENERIC;butterfly;render_type;All;0;oot;overworld;;
0x22906;OOT_GROTTOS;Butterfly 3;OOT Zora River Grotto Butterfly 3;butterfly;637;631;0;OOT_GROTTO_ZORA_RIVER_GENERIC;butterfly;render_type;All;0;oot;overworld;;
0x12;OOT_GROTTOS;Scrub - Front;OOT Zora River Storms Grotto Front Scrub;scrub;714;302;0;OOT_GROTTO_ZORA_RIVER_STORMS;scrub;render_type;All;0;oot;overworld;;
0x13;OOT_GROTTOS;Scrub - Back;OOT Zora River Storms Grotto Back Scrub;scrub;649;207;0;OOT_GROTTO_ZORA_RIVER_STORMS;scrub;render_type;All;0;oot;overworld;;
0x02402;OOT_GROTTOS;Hive;OOT Zora River Storms Grotto Hive;hive;551;157;0;OOT_GROTTO_ZORA_RIVER_STORMS;hive;render_type;All;0;oot;overworld;;
0x14;OOT_GROTTOS;Left;OOT Lake Hylia Grotto Left Scrub;scrub;457;344;0;OOT_GROTTO_LAKE_HYLIA_SCRUBS;scrub;render_type;All;0;oot;overworld;;
0x15;OOT_GROTTOS;Center;OOT Lake Hylia Grotto Center Scrub;scrub;691;124;0;OOT_GROTTO_LAKE_HYLIA_SCRUBS;scrub;render_type;All;0;oot;overworld;;
0x16;OOT_GROTTOS;Right;OOT Lake Hylia Grotto Right Scrub;scrub;933;344;0;OOT_GROTTO_LAKE_HYLIA_SCRUBS;scrub;render_type;All;0;oot;overworld;;
0x02d03;OOT_GROTTOS;Hive;OOT Lake Hylia Grotto Hive;hive;982;210;0;OOT_GROTTO_LAKE_HYLIA_SCRUBS;hive;render_type;All;0;oot;overworld;;
0x08;OOT_GROTTOS;Left;OOT Lon Lon Ranch Grotto Left Scrub;scrub;457;344;0;OOT_GROTTO_LON_LON_SCRUBS;scrub;render_type;All;0;oot;overworld;;
0x09;OOT_GROTTOS;Center;OOT Lon Lon Ranch Grotto Center Scrub;scrub;691;124;0;OOT_GROTTO_LON_LON_SCRUBS;scrub;render_type;All;0;oot;overworld;;
0x0a;OOT_GROTTOS;Right;OOT Lon Lon Ranch Grotto Right Scrub;scrub;933;344;0;OOT_GROTTO_LON_LON_SCRUBS;scrub;render_type;All;0;oot;overworld;;
0x02703;OOT_GROTTOS;Hive;OOT Lon Lon Ranch Grotto Hive;hive;982;210;0;OOT_GROTTO_LON_LON_SCRUBS;hive;render_type;All;0;oot;overworld;;
0x07;OOT_GROTTOS;Scrub;OOT Hyrule Field Grotto Scrub HP;scrub;703;186;0;OOT_GROTTO_HYRULE_SCRUBS;heart_piece;render_type;All;0;oot;overworld;;
0x00102;OOT_GROTTOS;Big Fairy;OOT Hyrule Field Grotto Scrub Big Fairy;fairy_spot;751;310;0;OOT_GROTTO_HYRULE_SCRUBS;fairy_spot;render_type;All;0;oot;overworld;;
0x00101;OOT_GROTTOS;Hive;OOT Hyrule Field Grotto Scrub Hive;hive;840;179;0;OOT_GROTTO_HYRULE_SCRUBS;hive;render_type;All;0;oot;overworld;;
0x02;OOT_GROTTOS;Chest;OOT Hyrule Field Grotto Southeast;chest;684;177;0;OOT_GROTTO_HYRULE_SE;chest;render_type;All;0;oot;overworld;;
0x02202;OOT_GROTTOS;Grass 1;OOT Hyrule Field Grotto Southeast Grass 1;grass;669;158;0;OOT_GROTTO_HYRULE_SE;grass;render_type;All;0;oot;overworld;;
0x02203;OOT_GROTTOS;Grass 2;OOT Hyrule Field Grotto Southeast Grass 2;grass;658;192;0;OOT_GROTTO_HYRULE_SE;grass;render_type;All;0;oot;overworld;;
0x02204;OOT_GROTTOS;Grass 3;OOT Hyrule Field Grotto Southeast Grass 3;grass;717;195;0;OOT_GROTTO_HYRULE_SE;grass;render_type;All;0;oot;overworld;;
0x02205;OOT_GROTTOS;Grass 4;OOT Hyrule Field Grotto Southeast Grass 4;grass;660;320;0;OOT_GROTTO_HYRULE_SE;grass;render_type;All;0;oot;overworld;;
0x02207;OOT_GROTTOS;Hive 1;OOT Hyrule Field Grotto Southeast Hive 1;hive;551;157;0;OOT_GROTTO_HYRULE_SE;hive;render_type;All;0;oot;overworld;;
0x02208;OOT_GROTTOS;Hive 2;OOT Hyrule Field Grotto Southeast Hive 2;hive;741;104;0;OOT_GROTTO_HYRULE_SE;hive;render_type;All;0;oot;overworld;;
0x02206;OOT_GROTTOS;Butterfly 1;OOT Hyrule Field Grotto Southeast Butterfly 1;butterfly;651;645;0;OOT_GROTTO_HYRULE_SE;butterfly;render_type;All;0;oot;overworld;;
0x12206;OOT_GROTTOS;Butterfly 2;OOT Hyrule Field Grotto Southeast Butterfly 2;butterfly;617;632;0;OOT_GROTTO_HYRULE_SE;butterfly;render_type;All;0;oot;overworld;;
0x22206;OOT_GROTTOS;Butterfly 3;OOT Hyrule Field Grotto Southeast Butterfly 3;butterfly;637;631;0;OOT_GROTTO_HYRULE_SE;butterfly;render_type;All;0;oot;overworld;;
0x03;OOT_GROTTOS;Chest;OOT Hyrule Field Grotto Open;chest;684;177;0;OOT_GROTTO_HYRULE_OPEN;chest;render_type;All;0;oot;overworld;;
0x02302;OOT_GROTTOS;Grass 1;OOT Hyrule Field Grotto Open Grass 1;grass;669;158;0;OOT_GROTTO_HYRULE_OPEN;grass;render_type;All;0;oot;overworld;;
0x02303;OOT_GROTTOS;Grass 2;OOT Hyrule Field Grotto Open Grass 2;grass;658;192;0;OOT_GROTTO_HYRULE_OPEN;grass;render_type;All;0;oot;overworld;;
0x02304;OOT_GROTTOS;Grass 3;OOT Hyrule Field Grotto Open Grass 3;grass;717;195;0;OOT_GROTTO_HYRULE_OPEN;grass;render_type;All;0;oot;overworld;;
0x02305;OOT_GROTTOS;Grass 4;OOT Hyrule Field Grotto Open Grass 4;grass;660;320;0;OOT_GROTTO_HYRULE_OPEN;grass;render_type;All;0;oot;overworld;;
0x02307;OOT_GROTTOS;Hive 1;OOT Hyrule Field Grotto Open Hive 1;hive;551;157;0;OOT_GROTTO_HYRULE_OPEN;hive;render_type;All;0;oot;overworld;;
0x02308;OOT_GROTTOS;Hive 2;OOT Hyrule Field Grotto Open Hive 2;hive;741;104;0;OOT_GROTTO_HYRULE_OPEN;hive;render_type;All;0;oot;overworld;;
0x02306;OOT_GROTTOS;Butterfly 1;OOT Hyrule Field Grotto Open Butterfly 1;butterfly;651;645;0;OOT_GROTTO_HYRULE_OPEN;butterfly;render_type;All;0;oot;overworld;;
0x12306;OOT_GROTTOS;Butterfly 2;OOT Hyrule Field Grotto Open Butterfly 2;butterfly;617;632;0;OOT_GROTTO_HYRULE_OPEN;butterfly;render_type;All;0;oot;overworld;;
0x22306;OOT_GROTTOS;Butterfly 3;OOT Hyrule Field Grotto Open Butterfly 3;butterfly;637;631;0;OOT_GROTTO_HYRULE_OPEN;butterfly;render_type;All;0;oot;overworld;;
0x00;OOT_GROTTOS;Chest;OOT Hyrule Field Grotto Market;chest;684;177;0;OOT_GROTTO_HYRULE_MARKET;chest;render_type;All;0;oot;overworld;;
0x02002;OOT_GROTTOS;Grass 1;OOT Hyrule Field Grotto Market Grass 1;grass;669;158;0;OOT_GROTTO_HYRULE_MARKET;grass;render_type;All;0;oot;overworld;;
0x02003;OOT_GROTTOS;Grass 2;OOT Hyrule Field Grotto Market Grass 2;grass;658;192;0;OOT_GROTTO_HYRULE_MARKET;grass;render_type;All;0;oot;overworld;;
0x02004;OOT_GROTTOS;Grass 3;OOT Hyrule Field Grotto Market Grass 3;grass;717;195;0;OOT_GROTTO_HYRULE_MARKET;grass;render_type;All;0;oot;overworld;;
0x02005;OOT_GROTTOS;Grass 4;OOT Hyrule Field Grotto Market Grass 4;grass;660;320;0;OOT_GROTTO_HYRULE_MARKET;grass;render_type;All;0;oot;overworld;;
0x02007;OOT_GROTTOS;Hive 1;OOT Hyrule Field Grotto Market Hive 1;hive;551;157;0;OOT_GROTTO_HYRULE_MARKET;hive;render_type;All;0;oot;overworld;;
0x02008;OOT_GROTTOS;Hive 2;OOT Hyrule Field Grotto Market Hive 2;hive;741;104;0;OOT_GROTTO_HYRULE_MARKET;hive;render_type;All;0;oot;overworld;;
0x02006;OOT_GROTTOS;Butterfly 1;OOT Hyrule Field Grotto Market Butterfly 1;butterfly;651;645;0;OOT_GROTTO_HYRULE_MARKET;butterfly;render_type;All;0;oot;overworld;;
0x12006;OOT_GROTTOS;Butterfly 2;OOT Hyrule Field Grotto Market Butterfly 2;butterfly;617;632;0;OOT_GROTTO_HYRULE_MARKET;butterfly;render_type;All;0;oot;overworld;;
0x22006;OOT_GROTTOS;Butterfly 3;OOT Hyrule Field Grotto Market Butterfly 3;butterfly;637;631;0;OOT_GROTTO_HYRULE_MARKET;butterfly;render_type;All;0;oot;overworld;;
0x01;OOT_GROTTOS;Underwater;OOT Hyrule Field Grotto Tektite HP;collectible;723;253;0;OOT_GROTTO_HYRULE_TEKTITE;heart_piece;render_type;All;0;oot;overworld;;
0x59;OOT_GROTTOS;Web;OOT Hyrule Field Grotto Near Kakariko GS;gs;802;162;0;OOT_GROTTO_HYRULE_KAKARIKO;gs;render_type;All;0;oot;overworld;;
0x58;OOT_GROTTOS;Web;OOT Hyrule Field Grotto Near Gerudo GS;gs;160;690;0;OOT_GROTTO_HYRULE_GERUDO;gs;render_type;All;0;oot;overworld;;
0x00402;OOT_GROTTOS;Grass 1;OOT Hyrule Field Grotto Near Gerudo Grass 1;grass;387;620;0;OOT_GROTTO_HYRULE_GERUDO;grass;render_type;All;0;oot;overworld;;
0x00403;OOT_GROTTOS;Grass 2;OOT Hyrule Field Grotto Near Gerudo Grass 2;grass;469;630;0;OOT_GROTTO_HYRULE_GERUDO;grass;render_type;All;0;oot;overworld;;
0x0405;OOT_GROTTOS;Pot 1;OOT Hyrule Field Cow Grotto Pot 1;pot;493;632;0;OOT_GROTTO_HYRULE_GERUDO;pot;render_type;All;0;oot;overworld;;
0x0407;OOT_GROTTOS;Pot 2;OOT Hyrule Field Cow Grotto Pot 2;pot;476;603;0;OOT_GROTTO_HYRULE_GERUDO;pot;render_type;All;0;oot;overworld;;
0x79;OOT_GROTTOS;Web;OOT Hyrule Castle GS Grotto;gs;520;715;0;OOT_GROTTO_CASTLE_STORMS;gs;render_type;All;0;oot;overworld;;
0x0806;OOT_GROTTOS;Pot 1;OOT Hyrule Castle Grotto Pot 1;pot;708;422;0;OOT_GROTTO_CASTLE_STORMS;pot;render_type;All;0;oot;overworld;;
0x0807;OOT_GROTTOS;Pot 2;OOT Hyrule Castle Grotto Pot 2;pot;720;345;0;OOT_GROTTO_CASTLE_STORMS;pot;render_type;All;0;oot;overworld;;
0x0809;OOT_GROTTOS;Pot 3;OOT Hyrule Castle Grotto Pot 3;pot;659;381;0;OOT_GROTTO_CASTLE_STORMS;pot;render_type;All;0;oot;overworld;;
0x080b;OOT_GROTTOS;Pot 4;OOT Hyrule Castle Grotto Pot 4;pot;658;312;0;OOT_GROTTO_CASTLE_STORMS;pot;render_type;All;0;oot;overworld;;
0x17;OOT_GROTTOS;Front;OOT Gerudo Valley Grotto Front Scrub;scrub;714;302;0;OOT_GROTTO_VALLEY_STORMS;scrub;render_type;All;0;oot;overworld;;
0x18;OOT_GROTTOS;Back;OOT Gerudo Valley Grotto Back Scrub;scrub;649;207;0;OOT_GROTTO_VALLEY_STORMS;scrub;render_type;All;0;oot;overworld;;
0x02502;OOT_GROTTOS;Hive;OOT Gerudo Valley Grotto Hive;hive;551;157;0;OOT_GROTTO_VALLEY_STORMS;hive;render_type;All;0;oot;overworld;;
0x00501;OOT_GROTTOS;Rupee 1;OOT Gerudo Valley Octorok Grotto Rupee 1;rupee;640;305;0;OOT_GROTTO_VALLEY_OCTOROK;rupee;render_type;All;0;oot;overworld;;
0x00502;OOT_GROTTOS;Rupee 2;OOT Gerudo Valley Octorok Grotto Rupee 2;rupee;704;257;0;OOT_GROTTO_VALLEY_OCTOROK;rupee;render_type;All;0;oot;overworld;;
0x00503;OOT_GROTTOS;Rupee 3;OOT Gerudo Valley Octorok Grotto Rupee 3;rupee;723;325;0;OOT_GROTTO_VALLEY_OCTOROK;rupee;render_type;All;0;oot;overworld;;
0x00504;OOT_GROTTOS;Rupee 4;OOT Gerudo Valley Octorok Grotto Rupee 4;rupee;623;354;0;OOT_GROTTO_VALLEY_OCTOROK;rupee;render_type;All;0;oot;overworld;;
0x00505;OOT_GROTTOS;Rupee 5;OOT Gerudo Valley Octorok Grotto Rupee 5;rupee;749;357;0;OOT_GROTTO_VALLEY_OCTOROK;rupee;render_type;All;0;oot;overworld;;
0x00506;OOT_GROTTOS;Rupee 6;OOT Gerudo Valley Octorok Grotto Rupee 6;rupee;644;236;0;OOT_GROTTO_VALLEY_OCTOROK;rupee;render_type;All;0;oot;overworld;;
0x00507;OOT_GROTTOS;Rupee 7;OOT Gerudo Valley Octorok Grotto Rupee 7;rupee;744;246;0;OOT_GROTTO_VALLEY_OCTOROK;rupee;render_type;All;0;oot;overworld;;
0x00508;OOT_GROTTOS;Rupee 8;OOT Gerudo Valley Octorok Grotto Rupee 8;rupee;687;287;0;OOT_GROTTO_VALLEY_OCTOROK;rupee;render_type;All;0;oot;overworld;;
0x19;OOT_GROTTOS;Front;OOT Desert Colossus Grotto Front Scrub;scrub;714;302;0;OOT_GROTTO_DESERT_SCRUBS;scrub;render_type;All;0;oot;overworld;;
0x1a;OOT_GROTTOS;Back;OOT Desert Colossus Grotto Back Scrub;scrub;649;207;0;OOT_GROTTO_DESERT_SCRUBS;scrub;render_type;All;0;oot;overworld;;
0x02602;OOT_GROTTOS;Hive;OOT Desert Colossus Grotto Hive;hive;551;157;0;OOT_GROTTO_DESERT_SCRUBS;hive;render_type;All;0;oot;overworld;;
WEIRD_EGG;OOT_GROTTOS;Hatch - Chicken;OOT Hatch Chicken;npc;138;210;0;OOT_HYRULE_CASTLE;egg;render_type;All;0;oot;overworld;;
