id;scene;friendly_name;location;type;x;y;z;renderscene;rendertype;icontype;context;room;game_layout;loc_type;requierements;tooltip
0x03412;MM_GROTTOS;Grass 13;MM Ikana Valley Grotto Grass 13;grass;583;448;0;MM_GROTTO_IKANA_VALLEY_OPEN;grass;render_type;All;0;all;overworld;;
0x03413;MM_GROTTOS;Grass 14;MM Ikana Valley Grotto Grass 14;grass;418;418;0;MM_GROTTO_IKANA_VALLEY_OPEN;grass;render_type;All;0;all;overworld;;
0x06;MM_GROTTOS;Boulder;MM Lone Peak Shrine Boulder Chest;chest;320;429;0;MM_LONE_PEAK;chest;render_type;All;0;all;overworld;Bomb (MM) / Bombchu (MM) / Blast Mask (MM) / Goron Mask (MM) / Megaton Hammer (MM);Explode the rock to reveal the chest
0x00500;MM_GROTTOS;Pack 1 - Grass 1;MM Lone Peak Shrine Grass Pack 1 Grass 01;grass;554;427;0;MM_LONE_PEAK;grass;render_type;All;0;all;overworld;;
0x10500;MM_GROTTOS;Pack 1 - Grass 2;MM Lone Peak Shrine Grass Pack 1 Grass 02;grass;577;442;0;MM_LONE_PEAK;grass;render_type;All;0;all;overworld;;
0x20500;MM_GROTTOS;Pack 1 - Grass 3;MM Lone Peak Shrine Grass Pack 1 Grass 03;grass;575;471;0;MM_LONE_PEAK;grass;render_type;All;0;all;overworld;;
0x30500;MM_GROTTOS;Pack 1 - Grass 4;MM Lone Peak Shrine Grass Pack 1 Grass 04;grass;546;478;0;MM_LONE_PEAK;grass;render_type;All;0;all;overworld;;
0x40500;MM_GROTTOS;Pack 1 - Grass 5;MM Lone Peak Shrine Grass Pack 1 Grass 05;grass;554;453;0;MM_LONE_PEAK;grass;render_type;All;0;all;overworld;;
0x50500;MM_GROTTOS;Pack 1 - Grass 6;MM Lone Peak Shrine Grass Pack 1 Grass 06;grass;568;430;0;MM_LONE_PEAK;grass;render_type;All;0;all;overworld;;
0x60500;MM_GROTTOS;Pack 1 - Grass 7;MM Lone Peak Shrine Grass Pack 1 Grass 07;grass;579;456;0;MM_LONE_PEAK;grass;render_type;All;0;all;overworld;;
0x70500;MM_GROTTOS;Pack 1 - Grass 8;MM Lone Peak Shrine Grass Pack 1 Grass 08;grass;562;479;0;MM_LONE_PEAK;grass;render_type;All;0;all;overworld;;
0x80500;MM_GROTTOS;Pack 1 - Grass 9;MM Lone Peak Shrine Grass Pack 1 Grass 09;grass;535;469;0;MM_LONE_PEAK;grass;render_type;All;0;all;overworld;;
0x90500;MM_GROTTOS;Pack 1 - Grass 10;MM Lone Peak Shrine Grass Pack 1 Grass 10;grass;528;456;0;MM_LONE_PEAK;grass;render_type;All;0;all;overworld;;
0xa0500;MM_GROTTOS;Pack 1 - Grass 11;MM Lone Peak Shrine Grass Pack 1 Grass 11;grass;531;442;0;MM_LONE_PEAK;grass;render_type;All;0;all;overworld;;
0xb0500;MM_GROTTOS;Pack 1 - Grass 12;MM Lone Peak Shrine Grass Pack 1 Grass 12;grass;539;430;0;MM_LONE_PEAK;grass;render_type;All;0;all;overworld;;
0x00502;MM_GROTTOS;Pack 2 - Grass 1;MM Lone Peak Shrine Grass Pack 2 Grass 01;grass;436;269;0;MM_LONE_PEAK;grass;render_type;All;0;all;overworld;;
0x10502;MM_GROTTOS;Pack 2 - Grass 2;MM Lone Peak Shrine Grass Pack 2 Grass 02;grass;459;284;0;MM_LONE_PEAK;grass;render_type;All;0;all;overworld;;
0x20502;MM_GROTTOS;Pack 2 - Grass 3;MM Lone Peak Shrine Grass Pack 2 Grass 03;grass;457;313;0;MM_LONE_PEAK;grass;render_type;All;0;all;overworld;;
0x30502;MM_GROTTOS;Pack 2 - Grass 4;MM Lone Peak Shrine Grass Pack 2 Grass 04;grass;428;320;0;MM_LONE_PEAK;grass;render_type;All;0;all;overworld;;
0x40502;MM_GROTTOS;Pack 2 - Grass 5;MM Lone Peak Shrine Grass Pack 2 Grass 05;grass;436;295;0;MM_LONE_PEAK;grass;render_type;All;0;all;overworld;;
0x50502;MM_GROTTOS;Pack 2 - Grass 6;MM Lone Peak Shrine Grass Pack 2 Grass 06;grass;450;272;0;MM_LONE_PEAK;grass;render_type;All;0;all;overworld;;
0x60502;MM_GROTTOS;Pack 2 - Grass 7;MM Lone Peak Shrine Grass Pack 2 Grass 07;grass;461;298;0;MM_LONE_PEAK;grass;render_type;All;0;all;overworld;;
0x70502;MM_GROTTOS;Pack 2 - Grass 8;MM Lone Peak Shrine Grass Pack 2 Grass 08;grass;444;321;0;MM_LONE_PEAK;grass;render_type;All;0;all;overworld;;
0x80502;MM_GROTTOS;Pack 2 - Grass 9;MM Lone Peak Shrine Grass Pack 2 Grass 09;grass;417;311;0;MM_LONE_PEAK;grass;render_type;All;0;all;overworld;;
0x90502;MM_GROTTOS;Pack 2 - Grass 10;MM Lone Peak Shrine Grass Pack 2 Grass 10;grass;410;298;0;MM_LONE_PEAK;grass;render_type;All;0;all;overworld;;
0xa0502;MM_GROTTOS;Pack 2 - Grass 11;MM Lone Peak Shrine Grass Pack 2 Grass 11;grass;413;284;0;MM_LONE_PEAK;grass;render_type;All;0;all;overworld;;
0xb0502;MM_GROTTOS;Pack 2 - Grass 12;MM Lone Peak Shrine Grass Pack 2 Grass 12;grass;421;272;0;MM_LONE_PEAK;grass;render_type;All;0;all;overworld;;
0x03;MM_GROTTOS;Invisible;MM Lone Peak Shrine Invisible Chest;chest;501;237;0;MM_LONE_PEAK;chest;render_type;All;0;all;overworld;;Continue straight forward the <b>Lens of Truth</b> to find it. Having the <b>Lens of Truth</b> is not required
0x01;MM_GROTTOS;Lens of Truth;MM Lone Peak Shrine Lens Chest;chest;507;346;0;MM_LONE_PEAK;chest;lens;All;0;all;overworld;;
0x1b;MM_GROTTOS;Chest;MM Mountain Village Tunnel Grotto;chest;231;410;0;MM_GROTTO_MOUNTAIN_VILLAGE_GENERIC;chest;render_type;All;0;all;overworld;Soul of Goht;After defeating Goht you have access to the ramp where is located the grotto entrance
0x03b00;MM_GROTTOS;Grass 1;MM Mountain Village Tunnel Grotto Grass 01;grass;612;542;0;MM_GROTTO_MOUNTAIN_VILLAGE_GENERIC;grass;render_type;All;0;all;overworld;Soul of Goht;After defeating Goht you have access to the ramp where is located the grotto entrance
0x03b01;MM_GROTTOS;Grass 2;MM Mountain Village Tunnel Grotto Grass 02;grass;371;494;0;MM_GROTTO_MOUNTAIN_VILLAGE_GENERIC;grass;render_type;All;0;all;overworld;Soul of Goht;After defeating Goht you have access to the ramp where is located the grotto entrance
0x03b02;MM_GROTTOS;Grass 3;MM Mountain Village Tunnel Grotto Grass 03;grass;281;467;0;MM_GROTTO_MOUNTAIN_VILLAGE_GENERIC;grass;render_type;All;0;all;overworld;Soul of Goht;After defeating Goht you have access to the ramp where is located the grotto entrance
0x03b03;MM_GROTTOS;Grass 4;MM Mountain Village Tunnel Grotto Grass 04;grass;339;480;0;MM_GROTTO_MOUNTAIN_VILLAGE_GENERIC;grass;render_type;All;0;all;overworld;Soul of Goht;After defeating Goht you have access to the ramp where is located the grotto entrance
0x03b05;MM_GROTTOS;Grass 5;MM Mountain Village Tunnel Grotto Grass 05;grass;294;449;0;MM_GROTTO_MOUNTAIN_VILLAGE_GENERIC;grass;render_type;All;0;all;overworld;Soul of Goht;After defeating Goht you have access to the ramp where is located the grotto entrance
0x03b06;MM_GROTTOS;Grass 6;MM Mountain Village Tunnel Grotto Grass 06;grass;270;444;0;MM_GROTTO_MOUNTAIN_VILLAGE_GENERIC;grass;render_type;All;0;all;overworld;Soul of Goht;After defeating Goht you have access to the ramp where is located the grotto entrance
0x03b0a;MM_GROTTOS;Grass 7;MM Mountain Village Tunnel Grotto Grass 07;grass;699;497;0;MM_GROTTO_MOUNTAIN_VILLAGE_GENERIC;grass;render_type;All;0;all;overworld;Soul of Goht;After defeating Goht you have access to the ramp where is located the grotto entrance
0x03b0b;MM_GROTTOS;Grass 8;MM Mountain Village Tunnel Grotto Grass 08;grass;390;431;0;MM_GROTTO_MOUNTAIN_VILLAGE_GENERIC;grass;render_type;All;0;all;overworld;Soul of Goht;After defeating Goht you have access to the ramp where is located the grotto entrance
0x03b0c;MM_GROTTOS;Grass 9;MM Mountain Village Tunnel Grotto Grass 09;grass;556;453;0;MM_GROTTO_MOUNTAIN_VILLAGE_GENERIC;grass;render_type;All;0;all;overworld;Soul of Goht;After defeating Goht you have access to the ramp where is located the grotto entrance
0x03b0e;MM_GROTTOS;Grass 10;MM Mountain Village Tunnel Grotto Grass 10;grass;651;467;0;MM_GROTTO_MOUNTAIN_VILLAGE_GENERIC;grass;render_type;All;0;all;overworld;Soul of Goht;After defeating Goht you have access to the ramp where is located the grotto entrance
0x03b10;MM_GROTTOS;Grass 11;MM Mountain Village Tunnel Grotto Grass 11;grass;255;388;0;MM_GROTTO_MOUNTAIN_VILLAGE_GENERIC;grass;render_type;All;0;all;overworld;Soul of Goht;After defeating Goht you have access to the ramp where is located the grotto entrance
0x03b11;MM_GROTTOS;Grass 12;MM Mountain Village Tunnel Grotto Grass 12;grass;382;418;0;MM_GROTTO_MOUNTAIN_VILLAGE_GENERIC;grass;render_type;All;0;all;overworld;Soul of Goht;After defeating Goht you have access to the ramp where is located the grotto entrance
0x03b12;MM_GROTTOS;Grass 13;MM Mountain Village Tunnel Grotto Grass 13;grass;583;448;0;MM_GROTTO_MOUNTAIN_VILLAGE_GENERIC;grass;render_type;All;0;all;overworld;Soul of Goht;After defeating Goht you have access to the ramp where is located the grotto entrance
0x03b13;MM_GROTTOS;Grass 14;MM Mountain Village Tunnel Grotto Grass 14;grass;418;418;0;MM_GROTTO_MOUNTAIN_VILLAGE_GENERIC;grass;render_type;All;0;all;overworld;Soul of Goht;After defeating Goht you have access to the ramp where is located the grotto entrance
0x00002;MM_GROTTOS;Butterfly 1;MM Ocean Gossip Grotto Butterfly 1;butterfly;282;425;0;MM_GROTTO_TERMINA_OCEAN_GOSSIP;butterfly;render_type;All;0;all;overworld;Deku Stick (MM), Soul of Butterflies (MM);Pull out a deku stick near the butterfly
0x10002;MM_GROTTOS;Butterfly 2;MM Ocean Gossip Grotto Butterfly 2;butterfly;307;422;0;MM_GROTTO_TERMINA_OCEAN_GOSSIP;butterfly;render_type;All;0;all;overworld;Deku Stick (MM), Soul of Butterflies (MM);Pull out a deku stick near the butterfly
0x00001;MM_GROTTOS;Grass 1;MM Ocean Gossip Grotto Grass 1;grass;397;416;0;MM_GROTTO_TERMINA_OCEAN_GOSSIP;grass;render_type;All;0;all;overworld;;
0x00004;MM_GROTTOS;Grass 2;MM Ocean Gossip Grotto Grass 2;grass;453;484;0;MM_GROTTO_TERMINA_OCEAN_GOSSIP;grass;render_type;All;0;all;overworld;;
0x00006;MM_GROTTOS;Grass 3;MM Ocean Gossip Grotto Grass 3;grass;540;480;0;MM_GROTTO_TERMINA_OCEAN_GOSSIP;grass;render_type;All;0;all;overworld;;
0x00007;MM_GROTTOS;Grass 4;MM Ocean Gossip Grotto Grass 4;grass;386;506;0;MM_GROTTO_TERMINA_OCEAN_GOSSIP;grass;render_type;All;0;all;overworld;;
0x00008;MM_GROTTOS;Grass 5;MM Ocean Gossip Grotto Grass 5;grass;333;544;0;MM_GROTTO_TERMINA_OCEAN_GOSSIP;grass;render_type;All;0;all;overworld;;
0x00000;MM_GROTTOS;Hive;MM Ocean Gossip Grotto Hive;hive;581;227;0;MM_GROTTO_TERMINA_OCEAN_GOSSIP;hive;render_type;All;0;all;overworld;Bow (MM) / Hookshot (MM);Shoot the hive to get the item
0x13;MM_GROTTOS;Chest;MM Path to Snowhead Grotto;chest;231;410;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;chest;render_type;All;0;all;overworld;Bomb (MM) / Bombchu (MM) / Blast Mask (MM);
0x03300;MM_GROTTOS;Grass 1;MM Path to Snowhead Grotto Grass 01;grass;612;542;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;grass;render_type;All;0;all;overworld;Bomb (MM) / Bombchu (MM) / Blast Mask (MM);
0x03301;MM_GROTTOS;Grass 2;MM Path to Snowhead Grotto Grass 02;grass;371;494;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;grass;render_type;All;0;all;overworld;Bomb (MM) / Bombchu (MM) / Blast Mask (MM);
0x03302;MM_GROTTOS;Grass 3;MM Path to Snowhead Grotto Grass 03;grass;281;467;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;grass;render_type;All;0;all;overworld;Bomb (MM) / Bombchu (MM) / Blast Mask (MM);
0x03303;MM_GROTTOS;Grass 4;MM Path to Snowhead Grotto Grass 04;grass;339;480;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;grass;render_type;All;0;all;overworld;Bomb (MM) / Bombchu (MM) / Blast Mask (MM);
0x03305;MM_GROTTOS;Grass 5;MM Path to Snowhead Grotto Grass 05;grass;294;449;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;grass;render_type;All;0;all;overworld;Bomb (MM) / Bombchu (MM) / Blast Mask (MM);
0x03306;MM_GROTTOS;Grass 6;MM Path to Snowhead Grotto Grass 06;grass;270;444;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;grass;render_type;All;0;all;overworld;Bomb (MM) / Bombchu (MM) / Blast Mask (MM);
0x0330a;MM_GROTTOS;Grass 7;MM Path to Snowhead Grotto Grass 07;grass;699;497;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;grass;render_type;All;0;all;overworld;Bomb (MM) / Bombchu (MM) / Blast Mask (MM);
0x0330b;MM_GROTTOS;Grass 8;MM Path to Snowhead Grotto Grass 08;grass;390;431;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;grass;render_type;All;0;all;overworld;Bomb (MM) / Bombchu (MM) / Blast Mask (MM);
0x0330c;MM_GROTTOS;Grass 9;MM Path to Snowhead Grotto Grass 09;grass;556;453;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;grass;render_type;All;0;all;overworld;Bomb (MM) / Bombchu (MM) / Blast Mask (MM);
0x0330e;MM_GROTTOS;Grass 10;MM Path to Snowhead Grotto Grass 10;grass;651;467;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;grass;render_type;All;0;all;overworld;Bomb (MM) / Bombchu (MM) / Blast Mask (MM);
0x03310;MM_GROTTOS;Grass 11;MM Path to Snowhead Grotto Grass 11;grass;255;388;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;grass;render_type;All;0;all;overworld;Bomb (MM) / Bombchu (MM) / Blast Mask (MM);
0x03311;MM_GROTTOS;Grass 12;MM Path to Snowhead Grotto Grass 12;grass;382;418;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;grass;render_type;All;0;all;overworld;Bomb (MM) / Bombchu (MM) / Blast Mask (MM);
0x03312;MM_GROTTOS;Grass 13;MM Path to Snowhead Grotto Grass 13;grass;583;448;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;grass;render_type;All;0;all;overworld;Bomb (MM) / Bombchu (MM) / Blast Mask (MM);
0x03313;MM_GROTTOS;Grass 14;MM Path to Snowhead Grotto Grass 14;grass;418;418;0;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;grass;render_type;All;0;all;overworld;Bomb (MM) / Bombchu (MM) / Blast Mask (MM);
0x00d01;MM_GROTTOS;Grass 1;MM Peahat Grotto Grass 01;grass;492;372;0;MM_GROTTO_TERMINA_PEAHAT;grass;render_type;All;0;all;overworld;;
0x10d01;MM_GROTTOS;Grass 2;MM Peahat Grotto Grass 02;grass;475;395;0;MM_GROTTO_TERMINA_PEAHAT;grass;render_type;All;0;all;overworld;;
0x20d01;MM_GROTTOS;Grass 3;MM Peahat Grotto Grass 03;grass;448;385;0;MM_GROTTO_TERMINA_PEAHAT;grass;render_type;All;0;all;overworld;;
0x30d01;MM_GROTTOS;Grass 4;MM Peahat Grotto Grass 04;grass;444;358;0;MM_GROTTO_TERMINA_PEAHAT;grass;render_type;All;0;all;overworld;;
0x40d01;MM_GROTTOS;Grass 5;MM Peahat Grotto Grass 05;grass;467;369;0;MM_GROTTO_TERMINA_PEAHAT;grass;render_type;All;0;all;overworld;;
0x50d01;MM_GROTTOS;Grass 6;MM Peahat Grotto Grass 06;grass;488;387;0;MM_GROTTO_TERMINA_PEAHAT;grass;render_type;All;0;all;overworld;;
0x60d01;MM_GROTTOS;Grass 7;MM Peahat Grotto Grass 07;grass;459;394;0;MM_GROTTO_TERMINA_PEAHAT;grass;render_type;All;0;all;overworld;;
0x70d01;MM_GROTTOS;Grass 8;MM Peahat Grotto Grass 08;grass;441;372;0;MM_GROTTO_TERMINA_PEAHAT;grass;render_type;All;0;all;overworld;;
0x80d01;MM_GROTTOS;Grass 9;MM Peahat Grotto Grass 09;grass;452;346;0;MM_GROTTO_TERMINA_PEAHAT;grass;render_type;All;0;all;overworld;;
0x90d01;MM_GROTTOS;Grass 10;MM Peahat Grotto Grass 10;grass;467;343;0;MM_GROTTO_TERMINA_PEAHAT;grass;render_type;All;0;all;overworld;;
0xa0d01;MM_GROTTOS;Grass 11;MM Peahat Grotto Grass 11;grass;481;346;0;MM_GROTTO_TERMINA_PEAHAT;grass;render_type;All;0;all;overworld;;
0xb0d01;MM_GROTTOS;Grass 12;MM Peahat Grotto Grass 12;grass;490;358;0;MM_GROTTO_TERMINA_PEAHAT;grass;render_type;All;0;all;overworld;;
0x16;MM_GROTTOS;Chest;MM Road to Ikana Grotto;chest;231;410;0;MM_GROTTO_IKANA_ROAD_GENERIC;chest;render_type;All;0;all;overworld;Goron Mask (MM) / Megaton Hammer (MM);
0x03600;MM_GROTTOS;Grass 1;MM Road to Ikana Grotto Grass 01;grass;612;542;0;MM_GROTTO_IKANA_ROAD_GENERIC;grass;render_type;All;0;all;overworld;Goron Mask (MM) / Megaton Hammer (MM);
0x03601;MM_GROTTOS;Grass 2;MM Road to Ikana Grotto Grass 02;grass;371;494;0;MM_GROTTO_IKANA_ROAD_GENERIC;grass;render_type;All;0;all;overworld;Goron Mask (MM) / Megaton Hammer (MM);
0x03602;MM_GROTTOS;Grass 3;MM Road to Ikana Grotto Grass 03;grass;281;467;0;MM_GROTTO_IKANA_ROAD_GENERIC;grass;render_type;All;0;all;overworld;Goron Mask (MM) / Megaton Hammer (MM);
0x03603;MM_GROTTOS;Grass 4;MM Road to Ikana Grotto Grass 04;grass;339;480;0;MM_GROTTO_IKANA_ROAD_GENERIC;grass;render_type;All;0;all;overworld;Goron Mask (MM) / Megaton Hammer (MM);
0x03605;MM_GROTTOS;Grass 5;MM Road to Ikana Grotto Grass 05;grass;294;449;0;MM_GROTTO_IKANA_ROAD_GENERIC;grass;render_type;All;0;all;overworld;Goron Mask (MM) / Megaton Hammer (MM);
0x03606;MM_GROTTOS;Grass 6;MM Road to Ikana Grotto Grass 06;grass;270;444;0;MM_GROTTO_IKANA_ROAD_GENERIC;grass;render_type;All;0;all;overworld;Goron Mask (MM) / Megaton Hammer (MM);
0x0360a;MM_GROTTOS;Grass 7;MM Road to Ikana Grotto Grass 07;grass;699;497;0;MM_GROTTO_IKANA_ROAD_GENERIC;grass;render_type;All;0;all;overworld;Goron Mask (MM) / Megaton Hammer (MM);
0x0360b;MM_GROTTOS;Grass 8;MM Road to Ikana Grotto Grass 08;grass;390;431;0;MM_GROTTO_IKANA_ROAD_GENERIC;grass;render_type;All;0;all;overworld;Goron Mask (MM) / Megaton Hammer (MM);
0x0360c;MM_GROTTOS;Grass 9;MM Road to Ikana Grotto Grass 09;grass;556;453;0;MM_GROTTO_IKANA_ROAD_GENERIC;grass;render_type;All;0;all;overworld;Goron Mask (MM) / Megaton Hammer (MM);
0x0360e;MM_GROTTOS;Grass 10;MM Road to Ikana Grotto Grass 10;grass;651;467;0;MM_GROTTO_IKANA_ROAD_GENERIC;grass;render_type;All;0;all;overworld;Goron Mask (MM) / Megaton Hammer (MM);
0x03610;MM_GROTTOS;Grass 11;MM Road to Ikana Grotto Grass 11;grass;255;388;0;MM_GROTTO_IKANA_ROAD_GENERIC;grass;render_type;All;0;all;overworld;Goron Mask (MM) / Megaton Hammer (MM);
0x03611;MM_GROTTOS;Grass 12;MM Road to Ikana Grotto Grass 12;grass;382;418;0;MM_GROTTO_IKANA_ROAD_GENERIC;grass;render_type;All;0;all;overworld;Goron Mask (MM) / Megaton Hammer (MM);
0x03612;MM_GROTTOS;Grass 13;MM Road to Ikana Grotto Grass 13;grass;583;448;0;MM_GROTTO_IKANA_ROAD_GENERIC;grass;render_type;All;0;all;overworld;Goron Mask (MM) / Megaton Hammer (MM);
0x03613;MM_GROTTOS;Grass 14;MM Road to Ikana Grotto Grass 14;grass;418;418;0;MM_GROTTO_IKANA_ROAD_GENERIC;grass;render_type;All;0;all;overworld;Goron Mask (MM) / Megaton Hammer (MM);
0x1e;MM_GROTTOS;Chest;MM Road to Southern Swamp Grotto;chest;231;410;0;MM_GROTTO_SOUTHERN_SWAMP_ROAD_OPEN;chest;render_type;All;0;all;overworld;;
0x03e00;MM_GROTTOS;Grass 1;MM Road to Southern Swamp Grotto Grass 01;grass;612;542;0;MM_GROTTO_SOUTHERN_SWAMP_ROAD_OPEN;grass;render_type;All;0;all;overworld;;
0x03e01;MM_GROTTOS;Grass 2;MM Road to Southern Swamp Grotto Grass 02;grass;371;494;0;MM_GROTTO_SOUTHERN_SWAMP_ROAD_OPEN;grass;render_type;All;0;all;overworld;;
0x03e02;MM_GROTTOS;Grass 3;MM Road to Southern Swamp Grotto Grass 03;grass;281;467;0;MM_GROTTO_SOUTHERN_SWAMP_ROAD_OPEN;grass;render_type;All;0;all;overworld;;
0x03e03;MM_GROTTOS;Grass 4;MM Road to Southern Swamp Grotto Grass 04;grass;339;480;0;MM_GROTTO_SOUTHERN_SWAMP_ROAD_OPEN;grass;render_type;All;0;all;overworld;;
0x03e05;MM_GROTTOS;Grass 5;MM Road to Southern Swamp Grotto Grass 05;grass;294;449;0;MM_GROTTO_SOUTHERN_SWAMP_ROAD_OPEN;grass;render_type;All;0;all;overworld;;
0x03e06;MM_GROTTOS;Grass 6;MM Road to Southern Swamp Grotto Grass 06;grass;270;444;0;MM_GROTTO_SOUTHERN_SWAMP_ROAD_OPEN;grass;render_type;All;0;all;overworld;;
0x03e0a;MM_GROTTOS;Grass 7;MM Road to Southern Swamp Grotto Grass 07;grass;699;497;0;MM_GROTTO_SOUTHERN_SWAMP_ROAD_OPEN;grass;render_type;All;0;all;overworld;;
0x03e0b;MM_GROTTOS;Grass 8;MM Road to Southern Swamp Grotto Grass 08;grass;390;431;0;MM_GROTTO_SOUTHERN_SWAMP_ROAD_OPEN;grass;render_type;All;0;all;overworld;;
0x03e0c;MM_GROTTOS;Grass 9;MM Road to Southern Swamp Grotto Grass 09;grass;556;453;0;MM_GROTTO_SOUTHERN_SWAMP_ROAD_OPEN;grass;render_type;All;0;all;overworld;;
0x03e0e;MM_GROTTOS;Grass 10;MM Road to Southern Swamp Grotto Grass 10;grass;651;467;0;MM_GROTTO_SOUTHERN_SWAMP_ROAD_OPEN;grass;render_type;All;0;all;overworld;;
0x03e10;MM_GROTTOS;Grass 11;MM Road to Southern Swamp Grotto Grass 11;grass;255;388;0;MM_GROTTO_SOUTHERN_SWAMP_ROAD_OPEN;grass;render_type;All;0;all;overworld;;
0x03e11;MM_GROTTOS;Grass 12;MM Road to Southern Swamp Grotto Grass 12;grass;382;418;0;MM_GROTTO_SOUTHERN_SWAMP_ROAD_OPEN;grass;render_type;All;0;all;overworld;;
0x03e12;MM_GROTTOS;Grass 13;MM Road to Southern Swamp Grotto Grass 13;grass;583;448;0;MM_GROTTO_SOUTHERN_SWAMP_ROAD_OPEN;grass;render_type;All;0;all;overworld;;
0x03e13;MM_GROTTOS;Grass 14;MM Road to Southern Swamp Grotto Grass 14;grass;418;418;0;MM_GROTTO_SOUTHERN_SWAMP_ROAD_OPEN;grass;render_type;All;0;all;overworld;;
0x1d;MM_GROTTOS;Chest;MM Southern Swamp Grotto;chest;231;410;0;MM_GROTTO_SOUTHERN_SWAMP_OPEN;chest;render_type;All;0;all;overworld;;
0x03d00;MM_GROTTOS;Grass 1;MM Southern Swamp Grotto Grass 01;grass;612;542;0;MM_GROTTO_SOUTHERN_SWAMP_OPEN;grass;render_type;All;0;all;overworld;;
0x03d01;MM_GROTTOS;Grass 2;MM Southern Swamp Grotto Grass 02;grass;371;494;0;MM_GROTTO_SOUTHERN_SWAMP_OPEN;grass;render_type;All;0;all;overworld;;
0x03d02;MM_GROTTOS;Grass 3;MM Southern Swamp Grotto Grass 03;grass;281;467;0;MM_GROTTO_SOUTHERN_SWAMP_OPEN;grass;render_type;All;0;all;overworld;;
0x03d03;MM_GROTTOS;Grass 4;MM Southern Swamp Grotto Grass 04;grass;339;480;0;MM_GROTTO_SOUTHERN_SWAMP_OPEN;grass;render_type;All;0;all;overworld;;
0x03d05;MM_GROTTOS;Grass 5;MM Southern Swamp Grotto Grass 05;grass;294;449;0;MM_GROTTO_SOUTHERN_SWAMP_OPEN;grass;render_type;All;0;all;overworld;;
0x03d06;MM_GROTTOS;Grass 6;MM Southern Swamp Grotto Grass 06;grass;270;444;0;MM_GROTTO_SOUTHERN_SWAMP_OPEN;grass;render_type;All;0;all;overworld;;
0x03d0a;MM_GROTTOS;Grass 7;MM Southern Swamp Grotto Grass 07;grass;699;497;0;MM_GROTTO_SOUTHERN_SWAMP_OPEN;grass;render_type;All;0;all;overworld;;
0x03d0b;MM_GROTTOS;Grass 8;MM Southern Swamp Grotto Grass 08;grass;390;431;0;MM_GROTTO_SOUTHERN_SWAMP_OPEN;grass;render_type;All;0;all;overworld;;
0x03d0c;MM_GROTTOS;Grass 9;MM Southern Swamp Grotto Grass 09;grass;556;453;0;MM_GROTTO_SOUTHERN_SWAMP_OPEN;grass;render_type;All;0;all;overworld;;
0x03d0e;MM_GROTTOS;Grass 10;MM Southern Swamp Grotto Grass 10;grass;651;467;0;MM_GROTTO_SOUTHERN_SWAMP_OPEN;grass;render_type;All;0;all;overworld;;
0x03d10;MM_GROTTOS;Grass 11;MM Southern Swamp Grotto Grass 11;grass;255;388;0;MM_GROTTO_SOUTHERN_SWAMP_OPEN;grass;render_type;All;0;all;overworld;;
0x03d11;MM_GROTTOS;Grass 12;MM Southern Swamp Grotto Grass 12;grass;382;418;0;MM_GROTTO_SOUTHERN_SWAMP_OPEN;grass;render_type;All;0;all;overworld;;
0x03d12;MM_GROTTOS;Grass 13;MM Southern Swamp Grotto Grass 13;grass;583;448;0;MM_GROTTO_SOUTHERN_SWAMP_OPEN;grass;render_type;All;0;all;overworld;;
0x03d13;MM_GROTTOS;Grass 14;MM Southern Swamp Grotto Grass 14;grass;418;418;0;MM_GROTTO_SOUTHERN_SWAMP_OPEN;grass;render_type;All;0;all;overworld;;
0x02;MM_GROTTOS;Hive;MM Termina Field Bio Baba Grotto;collectible;235;140;0;MM_GROTTO_TERMINA_BIO_BABA;heart_piece;render_type;All;0;all;overworld;Bomb (MM) / Bombchu (MM) / Blast Mask (MM) / Goron Mask (MM) / Megaton Hammer (MM), Bow (MM) / Hookshot (MM), Zora Mask (MM) / Iron Boots (MM) / Golden Scale (MM);Shoot the hive and go underwater to get the item
0x00b0a;MM_GROTTOS;Left;MM Termina Field Bio Baba Grotto Hive Left;hive;266;143;0;MM_GROTTO_TERMINA_BIO_BABA;hive;render_type;All;0;all;overworld;Bomb (MM) / Bombchu (MM) / Blast Mask (MM) / Goron Mask (MM) / Megaton Hammer (MM), Bow (MM) / Hookshot (MM), Zora Mask (MM) / Iron Boots (MM) / Golden Scale (MM);Shoot the hive and go underwater to get the item
